Gesture,Participant,Row,Temporality,Handedness,FrameCount,Timestamp,Dist.ThumbTip.PinkyTip,Dist.ThumbTip.IndexTip,Dist.IndexTip.MiddleTip,Dist.MiddleTip.RingTip,Dist.RingTip.PinkyTip,Dist.ThumbProximalJoint.ThumbTip,Dist.IndexKnuckle.IndexTip,Dist.MiddleKnuckle.MiddleTip,Dist.RingKnuckle.RingTip,Dist.PinkyKnuckle.PinkyTip,Dist.Palm.ThumbDistalJoint,Dist.Palm.IndexMiddleJoint,Dist.Palm.MiddleMiddleJoint,Dist.Palm.RingMiddleJoint,Dist.Palm.PinkyMiddleJoint
V,9,0,Static,Right,1,11,0.06883082467906362,0.08412704767195865,0.040472722134790994,0.12644386423626894,0.017768478775629593,0.06128354181996983,0.09033633870707837,0.10195918862466492,0.0512119643638086,0.043507255498364816,0.0795688065575952,0.09582574723945539,0.0946824670570005,0.07842555668913039,0.06840467204804064
V,9,1,Static,Right,2,21,0.06883843096701146,0.08413191550178803,0.0404856074302955,0.1263642706384997,0.017836677184946723,0.061293325158617476,0.09033729691550446,0.10196017508811946,0.05126767915558499,0.04351769761832536,0.07957436020477958,0.09583273555523722,0.09469360067607543,0.07847406452452946,0.06842603064623876
V,9,2,Static,Right,3,32,0.06884734235974546,0.08413769330686456,0.0404955981188079,0.1262817592568301,0.017908813835650798,0.06130345723529806,0.09033710370052835,0.101962155028226,0.05132410022591723,0.04352651686041508,0.07957957577795953,0.09583868977610252,0.09470354887225718,0.07852341707414422,0.06844664705447596
V,9,3,Static,Right,4,44,0.0688952201317333,0.08407389203551845,0.040526421517326223,0.1263041115799482,0.017853929707490154,0.061302303235685904,0.09033789195016675,0.10196318368901594,0.05130748171563293,0.04356605495107392,0.07956584099348159,0.0958378435327089,0.09469210269605373,0.07847978174026737,0.06841945810951736
V,9,4,Static,Right,5,55,0.06888596786719342,0.08405716834393114,0.04058032667438746,0.12624015862236546,0.017943465523694163,0.06130539576578886,0.09033723371899309,0.10196381435587822,0.05133658378778236,0.04354375740562587,0.07957000285283396,0.0958396663443692,0.09470228183628959,0.07852307817450875,0.06843442462679146
V,9,5,Static,Right,6,66,0.0688693290587327,0.08404650240194404,0.040637667366619355,0.12616624889406833,0.01805083028561296,0.06130887000263507,0.09033722336888601,0.10196624745963744,0.051371147213197285,0.04351342419300055,0.07957515795774457,0.0958421020689759,0.09471448226116216,0.07857560584558028,0.06845478929191143
V,9,6,Static,Right,7,77,0.06890066202149307,0.08398878642414102,0.040616802889937124,0.12616584492246724,0.01801089331488029,0.06131141389659853,0.09033806597442731,0.10196724354418929,0.05137537887938166,0.043546278463262623,0.07955933847135731,0.09583776049658095,0.09470242921382738,0.07854079932111716,0.06843136135574096
V,9,7,Static,Right,8,88,0.06895420786289981,0.08393665225632964,0.04062603619601597,0.12615760572395152,0.01800057979621768,0.06131869934204399,0.09033727085206861,0.10196723627714939,0.0513819728893316,0.04357210272640052,0.0795701618070493,0.09583592345775153,0.09470103026366711,0.07853694207186833,0.06842703865432147
V,9,8,Static,Right,9,100,0.06901423188734343,0.08388281262571008,0.04063766377389332,0.12614943898805112,0.01799445472916589,0.06132759330024297,0.09033720368707465,0.10196712082823564,0.05138829773401729,0.043597264983023916,0.07958714320793273,0.09583619568826797,0.09470149904832548,0.07854011692122698,0.0684266191624283
V,9,9,Static,Right,10,111,0.06907977062787628,0.08382965883862338,0.04065294765450593,0.12614059764405736,0.01799169158250551,0.06133714356733611,0.09033703664610652,0.10196638913877454,0.051395019729541844,0.04362139966805283,0.07960756284424235,0.09583669120436071,0.09470306463890178,0.07854682309934631,0.06842861916625236
V,9,10,Static,Right,11,122,0.06912561397195689,0.08364063933878085,0.0406304899428988,0.12616205198473918,0.017913674162493856,0.061339499949053966,0.09033747380240381,0.1019673901058569,0.05137089161188478,0.04366093251409089,0.07958296090244443,0.09582712892495526,0.09469215012871962,0.07850408216774465,0.06840578199246022
V,9,11,Static,Right,12,133,0.0691748406069721,0.08344205340234626,0.04060574860780184,0.12618576180377875,0.0178340233542519,0.061341622582060856,0.09033750195793541,0.10196780602229315,0.05134579439447782,0.043701933732959754,0.0795560531512216,0.0958164726182299,0.0946794561771455,0.07845953991070811,0.06838136805446347
V,9,12,Static,Right,13,144,0.06922114697836201,0.08347548687489033,0.040704370784966075,0.12622827760054398,0.017856251482324,0.061345657784394124,0.0903374904289464,0.10196748896094278,0.051365924161840985,0.04372479869593444,0.0795654343920776,0.09582392282723556,0.09468565982238272,0.07846524635148988,0.06837683214364351
V,9,13,Static,Right,14,156,0.0692495400345735,0.0836075323460752,0.04079155562123123,0.1263123187222846,0.017840092628683336,0.0613457547186437,0.09033949077784315,0.10196594944391979,0.05137514953749518,0.043781310590250776,0.07957120716691435,0.0958341788559802,0.09468983918562755,0.07844307172083452,0.06834873828389221
V,9,14,Static,Right,15,166,0.06927688154788723,0.08375392366331255,0.0408799769691716,0.12640204749132825,0.017821830349321575,0.06134538654210271,0.0903402185574067,0.10196529019720395,0.05138548306671832,0.043840389209038724,0.07957885827906809,0.09584465790016677,0.09469589458894195,0.07841832871210665,0.06831958165855527
V,9,15,Static,Right,16,178,0.06934178596632766,0.08369539364863517,0.04090637408766512,0.12644266163364318,0.017823488575472588,0.061349071386614974,0.09034071895330477,0.10196412843740678,0.05136679536432064,0.043847638362858404,0.07959396349598376,0.09584434884749328,0.09469732894860339,0.0784200147283843,0.068311106234638
V,9,16,Static,Right,17,188,0.06937234862681244,0.0836874327363434,0.040976516408791984,0.12648596105892537,0.017799917359358763,0.06135072623042047,0.09033966565136269,0.10196428065258924,0.05136720164657601,0.04388190326319036,0.07958494293520597,0.09584875169244506,0.09469696786592476,0.07840276136718652,0.06829623589920601
V,9,17,Static,Right,18,200,0.06939573914153507,0.0836858033659236,0.041054630688876007,0.12652812164100136,0.017770826514262008,0.06135268201146544,0.09034098966692816,0.10196321049280466,0.051370543397943606,0.04392057087516049,0.07956981518767028,0.09585462556392357,0.09469726005011964,0.07838218824452396,0.06827977423073392
V,9,18,Static,Right,19,210,0.06941476778035058,0.08368678438080898,0.04113885745861203,0.12657061735252775,0.01773652575900926,0.061356122106925884,0.09034093860482084,0.10196392784215401,0.05137502823356887,0.04396298817187011,0.07955148407792278,0.09586047415384504,0.09469678430126337,0.078358576531226,0.06826313842038036
V,9,19,Static,Right,20,222,0.06948201457211786,0.0836477425935691,0.04120772245586988,0.12659622685135608,0.01779067174111197,0.06136048227483227,0.09034124445124714,0.10196360577186347,0.051366447940265424,0.04396994065267769,0.07958159647808032,0.09585796114042901,0.09470811402408988,0.07837987676055642,0.0682553110900537
V,9,20,Static,Right,21,233,0.06954856798669541,0.08360923596110649,0.04128021715059165,0.1266220538847795,0.017846829270209294,0.06136452588425987,0.09034405575908133,0.10196329622467094,0.051359456354209986,0.043979013927099304,0.0796123043819233,0.09585586609592558,0.09472026595190704,0.07840141734050479,0.06824781649987054
V,9,21,Static,Right,22,244,0.06964721099943626,0.08353842734334913,0.04132761008091324,0.1266789466130817,0.017799987949434114,0.061369990133614986,0.09034417319340525,0.10196166256490723,0.051348533708373896,0.04403442678178074,0.07961047359487317,0.09585709128176174,0.09471453230101497,0.07836896891627454,0.06821956483297145
V,9,22,Static,Right,23,256,0.06969455902722974,0.08348472828607634,0.041383964660240066,0.1266973952573611,0.01777557855598522,0.06137318360652322,0.09034454835240482,0.10196126192334028,0.05135140608590968,0.04406364830560453,0.07962283163766533,0.09585690784184511,0.09471153290386554,0.07836093331501354,0.06821290426304978
V,9,23,Static,Right,24,266,0.06973714250670159,0.08343228234922014,0.04144057042319759,0.1267084729526797,0.01775471306442324,0.061378335314669456,0.09034648729198051,0.1019604041037499,0.05135592921951663,0.04408974060935258,0.07963566516329224,0.09585624445491275,0.0947095677637692,0.07835429646164904,0.06820868486490554
V,9,24,Static,Right,25,278,0.06975992647645199,0.08339390138973,0.04152736023394696,0.12675283313993418,0.017706161018131463,0.06138136297769859,0.09034638191980905,0.10196076083474466,0.05137533997941042,0.04415336599852829,0.0796395995971853,0.09585816724202474,0.0947069307495497,0.07833645202586091,0.06819944081882201
V,9,25,Static,Right,26,288,0.06979167936795912,0.08333600046198515,0.04157039750832315,0.1267477307213033,0.017734711105625592,0.06138522604014754,0.09034642275154013,0.10195999576794805,0.05141294787307973,0.04418105848664112,0.0796568844231307,0.09585626521516466,0.09471206348190278,0.07835258208891398,0.06820305345070705
V,9,26,Static,Right,27,300,0.06982352151674968,0.08327323869047008,0.04160535180718942,0.1267327749439742,0.017780723579202296,0.061389574359169564,0.09034651317566168,0.10195993729892154,0.0514553746949724,0.04420041231708139,0.07967760639602574,0.09585437657718095,0.0947213594391465,0.07837918566175588,0.06821179237492589
V,9,27,Static,Right,28,311,0.0698558280031093,0.08320851028590773,0.04163471959795096,0.12671081541052448,0.0178395758357647,0.06139308487118058,0.09034713821699056,0.10195971008687695,0.051503405683507954,0.04421472824749694,0.07970088136902877,0.09585038870030739,0.0947312707874226,0.07841101790564899,0.06822219385214756
V,9,28,Static,Right,29,322,0.06988038352069902,0.08330869916761388,0.04171144208727388,0.12675126352821908,0.017791557239319914,0.061395484329061153,0.09034727142531754,0.10195948430626758,0.05151163237561006,0.04426835915188169,0.07967513882008614,0.09586382073024217,0.09471731533885436,0.07836455173737676,0.06818818399840247
V,9,29,Static,Right,30,333,0.06990678277535017,0.08341504323561787,0.04178975689089368,0.12679205539780478,0.017744275724864023,0.0613975905146122,0.09034739193247361,0.10195989069236971,0.05152031250875728,0.04432208686422614,0.07964759082985498,0.09587788047824164,0.09470477702840548,0.07831701145983551,0.06815375448938962
V,9,30,Static,Right,31,345,0.06987505582108683,0.08343427655945718,0.04178785528116994,0.12674997651676315,0.017747360395281294,0.061403046748512435,0.0903479316254666,0.10195970892955708,0.05155869861623753,0.044342328039921344,0.07966347088848187,0.0958787170439821,0.09470791271060726,0.07834210738166286,0.06817889838505753
V,9,31,Static,Right,32,367,0.06995231247785877,0.08344935994362102,0.04183314759852527,0.12678655349444604,0.01776546816157685,0.06140498928425926,0.0903484463839861,0.10195932178570043,0.051571557946216776,0.04436954043034477,0.0796677230062464,0.09588657622941796,0.09470673919526533,0.0783298957040031,0.06815502284498187
