Gesture,Participant,Row,Temporality,Handedness,FrameCount,Timestamp,Dist.ThumbTip.PinkyTip,Dist.ThumbTip.IndexTip,Dist.IndexTip.MiddleTip,Dist.MiddleTip.RingTip,Dist.RingTip.PinkyTip,Dist.ThumbProximalJoint.ThumbTip,Dist.IndexKnuckle.IndexTip,Dist.MiddleKnuckle.MiddleTip,Dist.RingKnuckle.RingTip,Dist.PinkyKnuckle.PinkyTip,Dist.Palm.ThumbDistalJoint,Dist.Palm.IndexMiddleJoint,Dist.Palm.MiddleMiddleJoint,Dist.Palm.RingMiddleJoint,Dist.Palm.PinkyMiddleJoint
M,26,0,Static,Right,1,11,0.07903790797459151,0.04275745358414132,0.020104367311606686,0.01659913576063526,0.02558932255844224,0.06235732263335232,0.08866346193331268,0.10129590188650281,0.09574890216603021,0.07844831688443021,0.0784240343580971,0.08625973585051132,0.08626664915829288,0.08118880558919442,0.07587951475859596
M,26,1,Static,Right,2,23,0.07899174387871173,0.04264305020750733,0.02017786128409068,0.01655123841288015,0.025684799181617136,0.062362471880129916,0.08864733651949148,0.101281393631802,0.09575478736856965,0.07844849281534978,0.07840579000303488,0.08616331168774789,0.08621572927256364,0.0811668181524939,0.0758966194372318
M,26,2,Static,Right,3,34,0.07879154100536441,0.042625914864082494,0.02001287478100044,0.016522304106873224,0.025600441871186496,0.0623624156283253,0.08865505285656307,0.10127120492025359,0.09572594825333414,0.07844781532330904,0.07840176209116731,0.08627609451638381,0.0862835269098337,0.08119389611294682,0.07589610697525931
M,26,3,Static,Right,4,47,0.07878438569285158,0.04264106324893874,0.02010341326740313,0.016538320652351626,0.025571925563007573,0.0623619572014863,0.08864197320118725,0.10127800714370325,0.09572961709418874,0.07844678757603775,0.07840342401961786,0.08625561331298967,0.08628393530084265,0.08117537253379255,0.07587555750042284
M,26,4,Static,Right,5,63,0.07878783053873221,0.0427608743245505,0.020044504209383536,0.016544324253350444,0.025474430631517546,0.06235850637242687,0.08864347408016003,0.10127890414099083,0.09571825222495428,0.07844596551129948,0.07841968480553847,0.08630147421104692,0.08629782960190827,0.08117203756220495,0.07585705700856049
M,26,5,Static,Right,6,79,0.07891269975105404,0.042751708141312975,0.020076167188982943,0.01656046333892865,0.025456359951886238,0.06235679007934899,0.08862701410969465,0.10126912041683782,0.09572050134636766,0.07844736106460179,0.07848014940735011,0.08629461037631489,0.08629697938514413,0.08118349484347176,0.07586140069231513
M,26,6,Static,Right,7,88,0.07899154994048417,0.042725977870611644,0.020105269110360126,0.016570020549172528,0.02546566005427701,0.06235606762777785,0.08861715016857631,0.10126430499440571,0.09572513410280502,0.07844750818222336,0.07851489822320341,0.0862817452941235,0.08629283986519383,0.08119270711092219,0.07586856546686507
M,26,7,Static,Right,8,103,0.07884883020692196,0.04263526251824893,0.020099120453393002,0.016606189117314082,0.02542873388511512,0.06235385927109876,0.08862201108641128,0.10128285065597234,0.0957226709510344,0.07844675336812855,0.07852254529751317,0.08634986525756715,0.08634140268723935,0.08122654402349032,0.07586872624474471
M,26,8,Static,Right,9,118,0.07874032505647915,0.04253868314840039,0.02013613612389426,0.01663511003871029,0.025409440253575062,0.06235681940253209,0.08863426277687422,0.10130149954961183,0.09573215316182968,0.07844768102372444,0.07853276555043757,0.08634889635658341,0.08634993723796204,0.08123065481700865,0.07586273353234772
M,26,9,Static,Right,10,134,0.07852431993974868,0.04231351932893335,0.02024814840917553,0.016694024379998975,0.025391368887872138,0.062367365168010766,0.08866225413895155,0.10134340283412636,0.09576021717289494,0.07844723468676267,0.07855897228197427,0.08630522372950551,0.08634706120071496,0.08122744374286316,0.07584971001922151
