,A,Æ,B,C,D,E,F,G,Gesture,H,I,K,L,M,N,Nummer0,Nummer1,Nummer2,Nummer3,Nummer4,Nummer5,Nummer6,Nummer7,Nummer8,Nummer9,O,P,Q,R,S,Success,T,Time,U,V,W,X,Y,Participant
0,0.0,0.0,0.0,0.0,0.0,0.132378,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.415481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452044,0.0,0.0,0.0,9.7e-05,True,0.0,16,0.0,0.0,0.0,0.0,0.0,2
1,0.0,0.0,0.0,0.0,0.0,0.087652,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.476511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435784,0.0,0.0,0.0,5.3e-05,True,0.0,27,0.0,0.0,0.0,0.0,0.0,2
2,0.0,0.0,0.0,0.0,0.0,0.056362,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.529642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.413967,0.0,0.0,0.0,2.9e-05,True,0.0,39,0.0,0.0,0.0,0.0,0.0,2
3,0.0,0.0,0.0,0.0,0.0,0.052015,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.557104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390852,0.0,0.0,0.0,2.9e-05,True,0.0,50,0.0,0.0,0.0,0.0,0.0,2
4,0.0,0.0,0.0,0.0,0.0,0.047129,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.584225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368619,0.0,0.0,0.0,2.8e-05,True,0.0,61,0.0,0.0,0.0,0.0,0.0,2
5,0.0,0.0,0.0,0.0,0.0,0.042674,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.611093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.346205,0.0,0.0,0.0,2.8e-05,True,0.0,71,0.0,0.0,0.0,0.0,0.0,2
6,0.0,0.0,0.0,0.0,0.0,0.039134,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.650425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310413,0.0,0.0,0.0,2.9e-05,True,0.0,82,0.0,0.0,0.0,0.0,0.0,2
7,0.0,0.0,0.0,0.0,0.0,0.035407,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.688372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276192,0.0,0.0,0.0,2.9e-05,True,0.0,94,0.0,0.0,0.0,0.0,0.0,2
8,0.0,0.0,0.0,0.0,0.0,0.045925,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.677827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276207,0.0,0.0,0.0,4.2e-05,True,0.0,105,0.0,0.0,0.0,0.0,0.0,2
9,0.0,0.0,0.0,0.0,0.0,0.058743,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745,0.0,0.0,0.0,5.8e-05,True,0.0,116,0.0,0.0,0.0,0.0,0.0,2
