,A,Æ,B,C,D,E,F,G,Gesture,H,I,K,L,M,N,Nummer0,Nummer1,Nummer2,Nummer3,Nummer4,Nummer5,Nummer6,Nummer7,Nummer8,Nummer9,O,P,Q,R,S,Success,T,Time,U,V,W,X,Y,Participant
0,6e-06,0.0,0.0,0.0,0.0,0.138098,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.001874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.856986,0.0,0.0,0.0,0.003037,True,0.0,16,0.0,0.0,0.0,0.0,0.0,1
1,5e-06,0.0,0.0,0.0,0.0,0.112435,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882412,0.0,0.0,0.0,0.002585,True,0.0,26,0.0,0.0,0.0,0.0,0.0,1
2,5e-06,0.0,0.0,0.0,0.0,0.112651,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882099,0.0,0.0,0.0,0.002616,True,0.0,38,0.0,0.0,0.0,0.0,0.0,1
3,5e-06,0.0,0.0,0.0,0.0,0.115248,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879424,0.0,0.0,0.0,0.002695,True,0.0,49,0.0,0.0,0.0,0.0,0.0,1
4,5e-06,0.0,0.0,0.0,0.0,0.108662,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886075,0.0,0.0,0.0,0.002513,True,0.0,60,0.0,0.0,0.0,0.0,0.0,1
5,5e-06,0.0,0.0,0.0,0.0,0.105004,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.889785,0.0,0.0,0.0,0.002524,True,0.0,71,0.0,0.0,0.0,0.0,0.0,1
6,5e-06,0.0,0.0,0.0,0.0,0.102116,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892733,0.0,0.0,0.0,0.002577,True,0.0,82,0.0,0.0,0.0,0.0,0.0,1
7,6e-06,0.0,0.0,0.0,0.0,0.099845,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895062,0.0,0.0,0.0,0.002666,True,0.0,93,0.0,0.0,0.0,0.0,0.0,1
8,5e-06,0.0,0.0,0.0,0.0,0.080283,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914542,0.0,0.0,0.0,0.002281,True,0.0,105,0.0,0.0,0.0,0.0,0.0,1
9,4e-06,0.0,0.0,0.0,0.0,0.064249,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.003372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.930426,0.0,0.0,0.0,0.001949,True,0.0,115,0.0,0.0,0.0,0.0,0.0,1
10,5e-06,0.0,0.0,0.0,0.0,0.075419,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919284,0.0,0.0,0.0,0.002315,True,0.0,127,0.0,0.0,0.0,0.0,0.0,1
11,5e-06,0.0,0.0,0.0,0.0,0.07218,0.0,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.002724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922748,0.0,0.0,0.0,0.002343,True,0.0,138,0.0,0.0,0.0,0.0,0.0,1
