Gesture,Participant,Row,Temporality,Handedness,FrameCount,Timestamp,Dist.ThumbTip.PinkyTip,Dist.ThumbTip.IndexTip,Dist.IndexTip.MiddleTip,Dist.MiddleTip.RingTip,Dist.RingTip.PinkyTip,Dist.ThumbProximalJoint.ThumbTip,Dist.IndexKnuckle.IndexTip,Dist.MiddleKnuckle.MiddleTip,Dist.RingKnuckle.RingTip,Dist.PinkyKnuckle.PinkyTip,Dist.Palm.ThumbDistalJoint,Dist.Palm.IndexMiddleJoint,Dist.Palm.MiddleMiddleJoint,Dist.Palm.RingMiddleJoint,Dist.Palm.PinkyMiddleJoint
Æ,16,0,Static,Right,1,11,0.10629696599621263,0.10142593830475496,0.029745225146231465,0.027726561380741064,0.032730949879280956,0.059339363966931784,0.08585837465268019,0.0960329673029007,0.08888176231938699,0.0709782911389109,0.08773989254609335,0.09098791936295715,0.0921248690094048,0.08501503373521656,0.0767152804922201
Æ,16,1,Static,Right,2,21,0.10606415204488273,0.10140868752725292,0.029728495236052567,0.027813115790935768,0.03270266854554836,0.059341252101720914,0.08585598082836161,0.09601946987981132,0.08885605423379997,0.07096516607463121,0.08773128635783245,0.09099013766337537,0.0921265489856209,0.08500930803153267,0.0767072431390935
Æ,16,2,Static,Right,3,33,0.10584752114716713,0.1013845348956141,0.029699426762144772,0.027886171214420916,0.03267516527884761,0.05934322972336437,0.0858538389415406,0.0960068655513761,0.0888325222539584,0.07095329401796649,0.08772308969136915,0.09098927104884401,0.09212733275743969,0.0850031584942583,0.07669871546512363
Æ,16,3,Static,Right,4,44,0.10564371525557023,0.10135580986307594,0.029660951451361082,0.0279516334585298,0.032647273056106874,0.05934478895404382,0.08585161457421749,0.0959943612198133,0.08881115910177054,0.07094411020655626,0.08771611816536341,0.09098846497221504,0.09212867441247599,0.08499700782968769,0.07669007414261636
Æ,16,4,Static,Right,5,55,0.10563677396153293,0.10148550652186757,0.029713629734517463,0.027986676848100384,0.03262571731012219,0.05934860112925996,0.08584929330518684,0.09598926080557144,0.0887981961303269,0.0709382682407739,0.0877285430290507,0.09099157768167339,0.09212891373504835,0.08499601803025834,0.07668995367060796
Æ,16,5,Static,Right,6,66,0.10564775366282052,0.10162257448519996,0.02976688055540925,0.028016539597173692,0.03260540154636953,0.05935234868141274,0.08584628332665313,0.09598394983016693,0.08878618172891542,0.0709331253576212,0.08774338157376883,0.0909943053657755,0.0921287795696871,0.08499516394477989,0.07668955207849379
Æ,16,6,Static,Right,7,77,0.10522903151222106,0.10135766036171123,0.02974448474927746,0.02806220819892825,0.032572222813311354,0.059352874782945444,0.08583995291820701,0.09596277460036257,0.08876344534210016,0.07091416430446038,0.0877191024919886,0.09099508476835434,0.0921233548944024,0.08498655835483632,0.07667189091838031
Æ,16,7,Static,Right,8,88,0.10516083581828357,0.10127890930494862,0.02974466286579831,0.028120449943057572,0.032633852913807125,0.05935032682302602,0.08583925493618873,0.09596707688577372,0.08877406299139404,0.07091489194097383,0.0877062156634295,0.09099753432923327,0.092126166635761,0.08498752997352013,0.0766732533416966
Æ,16,8,Static,Right,9,99,0.10511632166795032,0.1012135117906695,0.029745087006092283,0.02817850381052901,0.03269962602232633,0.059348089008829936,0.08583970622619819,0.09597358475122206,0.0887853902677688,0.0709175347921796,0.08769478005559966,0.09100015462074769,0.09212935250505132,0.08498843809601396,0.07667583338966719
Æ,16,9,Static,Right,10,110,0.10509253574826334,0.10115709644409544,0.029746514568937316,0.028235023658569874,0.03277176731578568,0.0593453820107344,0.08583887450916404,0.09598141989989518,0.08879882023991087,0.07092069143063964,0.08768312291997812,0.09100176466970296,0.09213227893632073,0.08498969468117885,0.07667907520308262
Æ,16,10,Static,Right,11,121,0.105028143018907,0.10097449517576208,0.02968599365020481,0.028222264065804397,0.03284145465718604,0.05934317858018734,0.08583562978740247,0.09598331584707832,0.08881081395866162,0.0709275391226849,0.08766273959898817,0.09099970536765489,0.09213266831043158,0.08498987356738451,0.07668053483120735
Æ,16,11,Static,Right,12,133,0.10497155511851773,0.10079119441697267,0.029621376099026882,0.028205745035364733,0.032912193864888376,0.05934022085398737,0.08583286770229681,0.09598412899016176,0.08882246045342358,0.07093673650514239,0.08764268531372142,0.09099754079094666,0.0921326414849808,0.08498982648529184,0.0766829508104637
Æ,16,12,Static,Right,13,144,0.10503225921115854,0.10064411693685822,0.029609620142784683,0.028119781987063813,0.032991906568126624,0.05933623838768344,0.085832403123762,0.09599604580918936,0.08885878865368356,0.07096455456775587,0.08761486639834587,0.09100100601641718,0.09213748571564125,0.08499774874077551,0.07669137553206358
Æ,16,13,Static,Right,14,155,0.10491318802228829,0.10048619565393062,0.02956208274124137,0.02806505465877452,0.032990385948030276,0.059332760781881676,0.08583242085599128,0.09599433942686418,0.0888634615576053,0.07096545386312976,0.08758343159525096,0.09099556440838205,0.0921388826337719,0.08499947588661949,0.07668799998696013
Æ,16,14,Static,Right,15,166,0.10478596663675915,0.1003271322325122,0.029511343327608814,0.02801269472935451,0.03298406956395765,0.05932726219875646,0.08583077192359394,0.0959928715738831,0.08886674084830615,0.07096561953509602,0.08755208969522087,0.09099091979972523,0.09213814862476893,0.08500090318343684,0.07668406756947635
Æ,16,15,Static,Right,16,177,0.10465238777017943,0.10016615360988966,0.029458192239171746,0.027959180871406135,0.032975439860599316,0.059323006237040954,0.08583048347178295,0.09598944988903725,0.08886835808655405,0.07096513105744255,0.08751990371338393,0.09098490013733052,0.0921394587785278,0.08500277363121753,0.07667914575032775
