Gesture,Participant,Row,Temporality,Handedness,FrameCount,Timestamp,Dist.ThumbTip.PinkyTip,Dist.ThumbTip.IndexTip,Dist.IndexTip.MiddleTip,Dist.MiddleTip.RingTip,Dist.RingTip.PinkyTip,Dist.ThumbProximalJoint.ThumbTip,Dist.IndexKnuckle.IndexTip,Dist.MiddleKnuckle.MiddleTip,Dist.RingKnuckle.RingTip,Dist.PinkyKnuckle.PinkyTip,Dist.Palm.ThumbDistalJoint,Dist.Palm.IndexMiddleJoint,Dist.Palm.MiddleMiddleJoint,Dist.Palm.RingMiddleJoint,Dist.Palm.PinkyMiddleJoint
A,29,0,Static,Right,1,10,0.10593349573199215,0.05945401120193641,0.015083700242314615,0.01733822724502128,0.01528328541250223,0.059356035590325595,0.030992788499907397,0.04049391997571993,0.038627022691374725,0.03531502810419395,0.0795183932810516,0.08061852137691446,0.07613632847071114,0.06827669893894994,0.06216432232398262
A,29,1,Static,Right,2,21,0.10597649234146238,0.05943943261001072,0.015090625699420117,0.017355372770413196,0.015295328371761235,0.05935692342094585,0.030984369946797388,0.04050050613263969,0.038634083475604646,0.03532781354683592,0.07952588168640444,0.08065466674656824,0.07615193352765234,0.06827293814535881,0.06215436337056311
A,29,2,Static,Right,3,32,0.10602613148653489,0.059427061495584674,0.015097603849617957,0.01737390405176684,0.015308380449936498,0.059357683192658175,0.030976111715320567,0.04050703610485485,0.038645014038036204,0.035341031408265305,0.0795344041154518,0.08069276357270225,0.07616911733767175,0.06826941849759667,0.06214555061305686
A,29,3,Static,Right,4,43,0.10598759895855757,0.05938218501368909,0.015091809102953848,0.017391133660575524,0.015315343091161867,0.059359637465200205,0.030992602940056388,0.040514737392706536,0.03862125873142946,0.035346506376161435,0.07952417087276034,0.08070841166198224,0.07619098016825873,0.06827375650277341,0.06213770733620615
A,29,4,Static,Right,5,54,0.10594701854228852,0.059335514230517944,0.015085431216906083,0.017408439734795302,0.01532335602927764,0.05936232943542564,0.031009677279842458,0.04052271438341724,0.03859770000919766,0.03535224775032009,0.07951419423599784,0.08072280835674646,0.07621309831649681,0.06827903940449076,0.06213042571880543
A,29,5,Static,Right,6,65,0.10590535316026285,0.059287900738683515,0.015077890071226861,0.01742769276180875,0.015331302293021232,0.059363998601846144,0.031028313537799317,0.04053099414028712,0.03857382212070768,0.035357106569966844,0.0795036494571162,0.08073908910187201,0.07623668498170681,0.06828352279283786,0.06212289369467599
A,29,6,Static,Right,7,77,0.10588043726770308,0.059214240196087925,0.015111784342029191,0.017417686011637738,0.015338505989828432,0.05936558434817266,0.03095826700576097,0.04050495225277994,0.03857476675237319,0.035354171323904754,0.07949425220731382,0.08077486219734467,0.0762422948434792,0.06828672642615116,0.062104878592587266
A,29,7,Static,Right,8,87,0.105883440872499,0.059213936011719405,0.015102667612047737,0.017425149784148268,0.015332428150818166,0.059366256703618836,0.03095636382070745,0.040505035415364966,0.03858831215536626,0.03534130373939262,0.07950026158447523,0.08079518267817691,0.07626387481632434,0.06829822856414346,0.062114083403041476
A,29,8,Static,Right,9,99,0.10588520297945322,0.05921600200114831,0.015092085707416351,0.017432733836091285,0.015324592164230617,0.05936694205532253,0.030961019847543833,0.040506296362417586,0.038601753664827196,0.035327513059936574,0.07950796976404317,0.08081478429718164,0.07628643177525084,0.06830928286111629,0.062123318013448114
A,29,9,Static,Right,10,110,0.1058586356656837,0.059164827938564916,0.015089279306845659,0.017436469883551523,0.015337615590436383,0.05936886183008716,0.03096102680790824,0.04047335245565907,0.03859649504812578,0.03532683655523072,0.07950020107521742,0.08084637138424948,0.07630510590386456,0.06831132763312386,0.06211235351361271
A,29,10,Static,Right,11,121,0.10584693660659229,0.05913499607677333,0.015098328185597185,0.017433471427113986,0.015343851472169505,0.05936895433642041,0.030932864982086573,0.04047620300868143,0.03860197888709827,0.03532904726991645,0.07951107023553396,0.08087301633425101,0.07632360747501396,0.06831954748825561,0.06211230986688556
A,29,11,Static,Right,12,133,0.10583877868720898,0.05910981516634947,0.015107669078981074,0.01743110352215258,0.015349212943991605,0.05937126053066406,0.030902963644285013,0.040483512063555195,0.03860733113023997,0.03533262273027598,0.07952123159257533,0.08089755734878525,0.0763421248459853,0.06832814251829182,0.062115168888122636
A,29,12,Static,Right,13,145,0.10585127444202083,0.05911087580132784,0.015102708300169179,0.017426318429318438,0.015361188398037394,0.05937261035191252,0.0309080775202857,0.040460234823836545,0.038601406464013666,0.03532575055112074,0.07952706653712299,0.0808963234084219,0.07633335865137868,0.06833115255869751,0.06211341087076118
A,29,13,Static,Right,14,155,0.10584409903721613,0.05909321884954324,0.015100536447424498,0.017425994462296954,0.015365638190455985,0.05937399604203838,0.03091813935216703,0.04046214795336499,0.03860835360385114,0.035333056774075125,0.0795352112840595,0.08092011065859941,0.07635001337262493,0.06834299380331532,0.06212133016927435
A,29,14,Static,Right,15,166,0.10583504501817913,0.059072355006381735,0.015101409569970692,0.017424566336066986,0.015370133473721063,0.059375535542847885,0.030931327566077842,0.0404673900937534,0.038614540655043716,0.03534087947405984,0.07954603841172733,0.08094546337504023,0.07636890284009568,0.0683546683482554,0.06212806896242627
A,29,15,Static,Right,16,177,0.1058347174513165,0.059068007804563775,0.015099552509925547,0.017423896837389676,0.015373161841338995,0.05937630726981948,0.03093478710125566,0.040463756523585484,0.0386153830875727,0.03534238884116351,0.07954807648208717,0.08095193656732355,0.07637325607828956,0.0683584660301853,0.06213020164943927
A,29,16,Static,Right,17,188,0.10582658844071272,0.05906296660344782,0.015111759460764406,0.017403925907679443,0.015366343677010551,0.05937681165236144,0.030930574663268103,0.04046465090668674,0.03862384156191612,0.035319824546562996,0.07956792836941272,0.08096243189899865,0.07636181784111731,0.06836505014991207,0.06214105304868912
A,29,17,Static,Right,18,199,0.10581889427696746,0.05905742711971122,0.015126230230959763,0.0173837682336138,0.015358713650563334,0.05937742377368689,0.030923729222071372,0.04046712445924462,0.03863045507109634,0.03529578005937838,0.07958823426235824,0.08097288139865108,0.07635041669172472,0.06837185540849405,0.062152267126791116
A,29,18,Static,Right,19,210,0.1058197107915156,0.05907113807097348,0.015127161531496857,0.017372469571134665,0.015353551055049123,0.05937759028455107,0.030906679957575522,0.04044694990972724,0.03862526585021766,0.03528671014702254,0.07960543330703,0.08096486044575149,0.07635013693504426,0.06838252879939447,0.06216386153546129
A,29,19,Static,Right,20,221,0.10580810533697317,0.05907648142873784,0.015115874404082477,0.017364879584955466,0.015355464336841184,0.059378998290641444,0.030895680118748114,0.040408930646578425,0.03862153341077996,0.035285631636687576,0.0796105562975162,0.08094919636413929,0.07634081924501467,0.06838436996858277,0.06216822594380515
A,29,20,Static,Right,21,232,0.10579637064190811,0.05908265369801859,0.015102342732172373,0.017357673058333627,0.015359432574154563,0.05937984114158606,0.030886075470994874,0.040368792996571035,0.03861791933804817,0.03528695982937611,0.07961302061220894,0.08093234473929452,0.07632972553992327,0.06838423242970554,0.062171392890942964
A,29,21,Static,Right,22,244,0.10579774809512725,0.05911076687880124,0.01509113531183131,0.017355849676694006,0.015347397238620024,0.0593810600781089,0.030927222329203655,0.040386787245335454,0.03861971518538157,0.03529456666400652,0.0796272123146352,0.08092308717541609,0.07632698805796022,0.06838088488751809,0.062179959552897755
A,29,22,Static,Right,23,256,0.10582649760338864,0.059143218216461825,0.015091351529932491,0.017350328469513204,0.015339670498416929,0.05938116130558604,0.0309459898048198,0.04039669488955734,0.03863391010498417,0.03530147420434467,0.07964221401367504,0.08092239977286882,0.07632206150910763,0.06837806306118957,0.06219436169782597
A,29,23,Static,Right,24,266,0.10586257773642187,0.05917807594878344,0.015093747347825853,0.017346561013641928,0.01533050286194153,0.05938141157803482,0.030962557936966135,0.04040661448327487,0.038651229346555224,0.03530909344630612,0.07965753743369176,0.08092341774171412,0.07631783821623869,0.06837570474956732,0.062211593372939716
