A;Æ;B;C;D;E;Email;F;Framecount;FrameCount;G;Gesture;H;I;K;L;M;N;Nummer0;Nummer1;Nummer2;Nummer3;Nummer4;Nummer5;Nummer6;Nummer7;Nummer8;Nummer9;O;P;Q;R;S;SessionID;Success;T;Time;Timestamp;U;V;W;X;Y
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19496;1;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;15;2023-05-18 10:49:49.6956;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19497;2;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;26;2023-05-18 10:49:49.7058;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19498;3;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;37;2023-05-18 10:49:49.7169;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19499;4;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;48;2023-05-18 10:49:49.7286;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19500;5;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;59;2023-05-18 10:49:49.7400;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19501;6;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;71;2023-05-18 10:49:49.7511;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19502;7;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;82;2023-05-18 10:49:49.7619;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19503;8;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;93;2023-05-18 10:49:49.7736;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19504;9;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;104;2023-05-18 10:49:49.7848;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19505;10;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;115;2023-05-18 10:49:49.7950;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19506;11;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;126;2023-05-18 10:49:49.8067;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19507;12;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;138;2023-05-18 10:49:49.8179;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19508;13;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;149;2023-05-18 10:49:49.8285;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19509;14;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;160;2023-05-18 10:49:49.8399;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19510;15;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;171;2023-05-18 10:49:49.8516;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19511;16;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;182;2023-05-18 10:49:49.8618;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19512;17;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;193;2023-05-18 10:49:49.8736;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19513;18;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;204;2023-05-18 10:49:49.8848;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19514;19;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;216;2023-05-18 10:49:49.8960;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19515;20;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;227;2023-05-18 10:49:49.9066;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19516;21;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;238;2023-05-18 10:49:49.9179;0.000000;0.000000;0.000000;0.000000;0.000000
1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;NA;0.000000;19517;22;0.000000;A;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;95504a57-c1a0-4246-9630-e258883960eb;TRUE;0.000000;249;2023-05-18 10:49:49.9296;0.000000;0.000000;0.000000;0.000000;0.000000
